2223,15,26,3587,2013-07-17,Utah Jet Center,25.8,134.42
2224,8,26,3587,2013-07-17,Utah Jet Center,24.8,129.21
2225,15,26,3582,2013-07-16,Utah Jet Center,22,111.54
2226,13,26,3582,2013-07-16,Utah Jet Center,22.7,115.09
2227,12,26,3582,2013-07-16,Utah Jet Center,22,111.54
2228,7,26,3582,2013-07-16,Utah Jet Center,21.6,109.51
2229,11,26,3582,2013-07-16,Utah Jet Center,16.6,84.16
2230,10,26,3582,2013-07-16,Utah Jet Center,14,70.98
2231,8,26,13-084516,2013-07-16,Leading Edge Aviation,27.2,142.53
2232,12,26,13-084516,2013-07-16,Leading Edge Aviation,15.2,79.65
2233,13,26,13-084516,2013-07-16,Leading Edge Aviation,15.2,79.65
2234,11,26,13-084516,2013-07-16,Leading Edge Aviation,24.8,129.95
2235,9,26,13-084516,2013-07-16,Leading Edge Aviation,17.9,93.8
2236,4,26,13-084516,2013-07-16,Leading Edge Aviation,8,33.36
2237,7,26,3582,2013-07-15,Utah Jet Center,22.2,112.55
2238,15,26,3582,2013-07-15,Utah Jet Center,21.4,108.5
2239,11,26,3582,2013-07-15,Utah Jet Center,21,106.47
2240,9,26,3582,2013-07-15,Utah Jet Center,21.7,110.02
2241,1,26,13-084449,2013-07-15,Leading Edge Aviation,23.4,122.62
2242,13,26,13-084449,2013-07-15,Leading Edge Aviation,21.2,111.09
2243,9,26,13-084449,2013-07-15,Leading Edge Aviation,16.8,88.03
2244,7,26,13-084449,2013-07-15,Leading Edge Aviation,16.5,86.46
2245,10,26,13-084449,2013-07-15,Leading Edge Aviation,21,110.04
2246,9,26,3375,2013-03-27,Utah Jet Center,23,118.45
2247,13,26,3582,2013-07-14,Utah Jet Center,1.1,5.58
2248,13,26,3582,2013-07-14,Utah Jet Center,10.2,51.71
2249,13,26,3582,2013-07-13,Utah Jet Center,19.5,98.87
2250,8,26,3582,2013-07-13,Utah Jet Center,19.3,97.85
2251,6,26,13-084368,2013-07-13,Leading Edge Aviation,16.5,86.46
2252,10,26,13-084368,2013-07-13,Leading Edge Aviation,14.2,74.41
2253,15,45,SLC-052680,2013-07-12,TAC Air,12.5,78.48
2254,15,45,C17080,2013-07-12,TAC Air,13.9,87.28
2255,13,26,3582,2013-07-12,Utah Jet Center,18.8,95.32
2256,6,26,3582,2013-07-12,Utah Jet Center,15.2,77.06
2257,1,26,3582,2013-07-12,Utah Jet Center,6.3,31.94
2258,1,26,13-084258,2013-07-12,Leading Edge Aviation,21.8,114.23
2259,8,26,13-084258,2013-07-12,Leading Edge Aviation,30.1,157.72
2260,10,26,13-084258,2013-07-12,Leading Edge Aviation,13.6,71.26
2261,16,5,100541,2013-07-12,Airmotive Service,12,68.4
2262,16,5,76818,2013-07-12,Airmotive Services,18.3,68.4
2263,8,26,3375,2013-03-27,Utah Jet Center,17.6,90.64
2264,13,26,3375,2013-03-27,Utah Jet Center,21.9,110.16
2265,9,26,3582,2013-07-11,Utah Jet Center,21.3,107.99
2266,7,26,3375,2013-03-27,Utah Jet Center,27.2,136.82
2267,8,30,103905,2013-03-27,Redtail Aviation,17.3,101.79
2268,8,26,3375,2013-03-27,Utah Jet Center,17.5,88.03
2269,10,26,3582,2013-07-11,Utah Jet Center,21.4,108.5
2270,9,26,3582,2013-07-11,Utah Jet Center,18.3,92.78
2271,13,26,13-084208,2013-07-11,Leading Edge Aviation,29,151.96
2272,6,26,13-084208,2013-07-11,Leading Edge Aviation,15.6,81.74
2273,11,26,13-084208,2013-07-11,Leading Edge Aviation,14,73.36
2274,8,26,13-084208,2013-07-11,Leading Edge Aviation,16.9,88.56
2275,1,26,13-084208,2013-07-11,Leading Edge Aviation,24.2,126.81
2276,15,26,13-084208,2013-07-11,Leading Edge Aviation,19.2,100.61
2277,10,26,13-084208,2013-07-11,Leading Edge Aviation,13.4,70.22
2278,11,26,13-084208,2013-07-11,Leading Edge Aviation,15.4,80.7
2279,6,26,13-084208,2013-07-11,Leading Edge Aviation,12.5,65.5
2280,7,26,13-084208,2013-07-11,Leading Edge Aviation,21.5,112.66
2281,7,26,3582,2013-07-10,Utah Jet Center,25.8,130.81
2282,10,26,3375,2013-03-27,Utah Jet Center,17,85.51
2283,7,26,3582,2013-07-10,Utah Jet Center,0.4,2.03
2284,10,26,3582,2013-07-10,Utah Jet Center,19.5,98.87
2285,14,26,3582,2013-07-10,Utah Jet Center,21.8,110.53
2286,2,26,13-084117,2013-07-10,Leading Edge Aviation,30,125.1
2287,10,26,13-084117,2013-07-10,Leading Edge Aviation,24.4,127.86
2288,9,26,13-084117,2013-07-10,Leading Edge Aviation,19,99.56
2289,15,26,13-084117,2013-07-10,Leading Edge Aviation,19.2,100.61
2290,14,26,13-084117,2013-07-10,Leading Edge Aviation,18.4,96.42
2291,6,26,13-084117,2013-07-10,Leading Edge Aviation,19.2,100.61
2292,11,26,13-084117,2013-07-10,Leading Edge Aviation,20,104.8
2293,11,26,13-084117,2013-07-10,Leading Edge Aviation,20,104.8
2294,14,26,13084032,2013-07-09,Leading Edge Aviation,22.5,117.9
2295,14,26,3375,2013-03-27,Utah Jet Center,19.4,97.58
2296,5,26,3375,2013-03-27,Utah Jet Center,22.8,114.68
2297,15,26,13084032,2013-07-09,Leading Edge Aviation,24.7,129.43
2298,10,26,13084032,2013-07-09,Leading Edge Aviation,8.1,42.44
2299,1,26,13084032,2013-07-09,Leading Edge Aviation,18.7,97.99
2300,9,26,13084032,2013-07-09,Leading Edge Aviation,23.8,124.71
2301,7,26,13084032,2013-07-09,Leading Edge Aviation,22,115.28
2302,9,26,13084032,2013-07-09,Leading Edge Aviation,21.4,112.14
2303,10,26,13084032,2013-07-09,Leading Edge Aviation,18.6,97.46
2304,10,30,100167,2013-07-09,Redtail Aviation,21.5,130.5
2305,11,26,3582,2013-07-09,Utah Jet Center,0.6,3.04
2306,1,26,3582,2013-07-09,Utah Jet Center,2.3,11.66
2307,1,26,3582,2013-07-09,Utah Jet Center,2.6,13.18
2308,11,26,3582,2013-07-09,Utah Jet Center,19.3,97.85
2309,7,26,13-084032,2013-07-09,Leading Edge Aviation,8.6,45.06
2310,8,26,13-084032,2013-07-09,Leading Edge Aviation,24.2,126.81
2311,14,26,13-084032,2013-07-09,Leading Edge Aviation,13.7,71.79
2312,7,26,13-084032,2013-07-09,Leading Edge Aviation,8.6,45.06
2313,8,26,13-084032,2013-07-09,Leading Edge Aviation,24.2,126.81
2314,14,26,13-084032,2013-07-09,Leading Edge Aviation,13.7,71.79
2315,1,26,13083991,2013-07-08,Leading Edge Aviation,19.1,100.08
2316,16,26,13083991,2013-07-08,Leading Edge Aviation,5.2,27.25
2317,3,26,13083991,2013-07-08,Leading Edge Aviation,26.7,139.91
2318,7,26,13083991,2013-07-08,Leading Edge Aviation,22.1,115.8
2319,11,26,13083991,2013-07-08,Leading Edge Aviation,18.3,95.89
2320,2,26,13083991,2013-07-08,Leading Edge Aviation,22,91.74
2321,5,26,13083991,2013-07-08,Leading Edge Aviation,29.3,153.53
2322,10,26,13083991,2013-07-08,Leading Edge Aviation,20.7,108.47
2323,6,26,13083991,2013-07-08,Leading Edge Aviation,21.4,112.14
2324,7,26,13083991,2013-07-08,Leading Edge Aviation,16.4,85.94
2325,1,26,3582,2013-07-08,Utah Jet Center,2.1,10.65
2326,1,26,3582,2013-07-08,Utah Jet Center,1.5,7.61
2327,3,26,3582,2013-07-08,Utah Jet Center,0.1,0.51
2328,6,26,13083973,2013-07-07,Leading Edge Aviation,21.9,114.76
2329,11,26,13083973,2013-07-07,Leading Edge Aviation,16.9,88.56
2330,9,26,3375,2013-03-27,Utah Jet Center,32.5,163.48
2331,11,26,13083910,2013-07-06,Leading Edge Aviation,22.3,116.85
2332,3,26,13083910,2013-07-06,Leading Edge Aviation,10.6,55.54
2333,5,26,13083910,2013-07-06,Leading Edge Aviation,18.8,98.51
2334,8,26,13083910,2013-07-06,Leading Edge Aviation,18.6,97.46
2335,13,26,3375,2013-03-28,Utah Jet Center,21.9,112.79
2336,11,26,3375,2013-03-28,Utah Jet Center,15.6,80.34
2337,2,47,3215,2013-07-06,Above View LLC,25,147.25
2338,3,26,13083871,2013-07-05,Leading Edge Aviation,16.8,88.03
2339,13,26,13083871,2013-07-05,Leading Edge Aviation,19.6,102.7
2340,7,26,13083871,2013-07-05,Leading Edge Aviation,21.3,111.61
2341,10,26,13083871,2013-07-05,Leading Edge Aviation,15.9,83.32
2342,8,26,13083871,2013-07-05,Leading Edge Aviation,26.4,138.34
2343,11,26,13083871,2013-07-05,Leading Edge Aviation,24.4,127.86
2344,8,26,3582,2013-07-04,Utah Jet Center,4,20.28
2345,8,26,13083827,2013-07-04,Leading Edge Aviation,17.7,92.75
2346,10,26,3375,2013-03-28,Utah Jet Center,28.2,145.23
2347,14,26,13083827,2013-07-04,Leading Edge Aviation,23,120.52
2348,7,26,3375,2013-03-28,Utah Jet Center,16.5,84.98
2349,14,26,3375,2013-03-28,Utah Jet Center,19.5,100.43
2350,13,26,13083827,2013-07-04,Leading Edge Aviation,12.6,66.02
2351,1,26,3582,2013-07-03,Utah Jet Center,20,101.4
2352,8,45,SLC-051886,2013-07-03,TAC Air,8.1,50.37
2353,7,26,13083752,2013-07-03,Leading Edge Aviation,22.4,119.62
2354,2,26,13083752,2013-07-03,Leading Edge Aviation,22,89.98
2355,13,26,13083752,2013-07-03,Leading Edge Aviation,20.4,106.9
2356,5,26,13083752,2013-07-03,Leading Edge Aviation,21.5,112.66
2357,9,26,3582,2013-07-03,Utah Jet Center,10,50.7
2358,9,26,3582,2013-07-03,Utah Jet Center,24.4,123.71
2359,6,51,6682,2013-07-02,Logan Air Service South Valley,22.8,147.52
2360,11,26,13083735,2013-07-02,Leading Edge Aviation,21.8,116.41
2361,4,26,13083735,2013-07-02,Leading Edge Aviation,10,40.9
2362,2,26,13083735,2013-07-02,Leading Edge Aviation,9,36.81
2363,14,26,3375,2013-03-28,Utah Jet Center,23.6,118.71
2364,16,26,3582,2013-07-02,Utah Jet Center,6.2,31.43
2365,10,26,3582,2013-07-02,Utah Jet Center,23.3,118.13
2366,6,26,3582,2013-07-02,Utah Jet Center,14.2,71.99
2367,8,26,3582,2013-07-02,Utah Jet Center,23.4,118.64
2368,9,26,3582,2013-07-02,Utah Jet Center,20,101.4
2369,7,26,3582,2013-07-02,Utah Jet Center,22.3,113.06
2370,5,26,3582,2013-07-02,Utah Jet Center,25.9,131.31
2371,13,26,3582,2013-07-02,Utah Jet Center,16.9,85.68
2372,10,26,3582,2013-07-02,Utah Jet Center,22.3,113.06
2373,3,26,3582,2013-07-02,Utah Jet Center,32.2,163.25
2374,16,46,280463,2013-07-02,Utah Aviation Services,10.3,43.52
2375,3,26,3375,2013-03-28,Utah Jet Center,28.7,144.36
2376,1,26,3582,2013-07-01,Utah Jet Center,22.6,114.58
2377,10,26,3582,2013-07-01,Utah Jet Center,22.7,115.09
2378,9,26,13083960,2013-07-01,Leading Edge Aviation,14.2,74.41
2379,13,26,13083960,2013-07-01,Leading Edge Aviation,21.1,110.56
2380,11,26,13083960,2013-07-01,Leading Edge Aviation,14,73.36
2381,8,26,13083960,2013-07-01,Leading Edge Aviation,23.5,123.14
2382,1,26,13083960,2013-07-01,Leading Edge Aviation,21.2,111.09
2383,6,26,13083960,2013-07-01,Leading Edge Aviation,20.1,105.32
2384,14,26,13083960,2013-07-01,Leading Edge Aviation,20.5,107.42
2385,7,26,13083960,2013-07-01,Leading Edge Aviation,22.7,118.95
2386,8,26,3582,2013-07-01,Utah Jet Center,19,96.33
2387,8,26,3580,2013-06-30,Utah Jet Center,2,10.42
2388,8,26,3580,2013-06-30,Utah Jet Center,19.8,103.16
2389,9,26,3580,2013-06-30,Utah Jet Center,25.7,133.9
2390,13,26,3580,2013-06-29,Utah Jet Center,22.5,117.23
2391,3,26,3580,2013-06-29,Utah Jet Center,20.9,108.89
2392,8,26,3580,2013-06-29,Utah Jet Center,19.9,103.68
2393,8,26,3580,2013-06-29,Utah Jet Center,26.2,136.5
2394,1,26,83434,2013-06-29,Leading Edge,7.3,38.98
2395,6,26,3375,2013-03-28,Utah Jet Center,31.7,159.45
2396,1,26,3580,2013-06-28,Utah Jet Center,9.7,50.54
2397,13,26,3580,2013-06-28,Utah Jet Center,26.8,139.63
2398,10,26,3375,2013-03-28,Utah Jet Center,27.6,138.83
2399,14,26,3580,2013-06-28,Utah Jet Center,34.1,177.66
2400,3,26,3580,2013-06-28,Utah Jet Center,13.1,68.25
2401,1,26,3580,2013-06-28,Utah Jet Center,19.9,106.07
2402,15,26,3580,2013-06-28,Utah Jet Center,19.4,103.4
2403,8,26,3580,2013-06-28,Utah Jet Center,27.2,141.71
2404,7,26,3580,2013-06-28,Utah Jet Center,22.8,118.79
2405,11,26,3580,2013-06-28,Utah Jet Center,12.5,65.13
2406,5,26,3580,2013-06-28,Utah Jet Center,23.5,122.44
2407,14,45,SLC-051338,2013-06-28,Tac AIR- SLC,13.2,82.62
2408,14,45,051338,2013-06-28,TAC Air,13.2,82.62
2409,3,26,3580,2013-06-27,Utah Jet Center,20.7,107.85
2410,1,26,3580,2013-06-27,Utah Jet Center,12.9,67.21
2411,13,26,3580,2013-06-27,Utah Jet Center,25.3,131.81
2412,11,26,3580,2013-06-27,Utah Jet Center,27.2,141.71
2413,3,26,3375,2013-03-28,Utah Jet Center,29.6,148.89
2414,8,5,1245,2013-06-27,Brigham City Jet Center,29.4,164.81
2415,7,26,3375,2013-03-28,Utah Jet Center,17.8,89.53
2416,5,26,3580,2013-06-27,Utah Jet Center,20.2,107.67
2417,15,26,3580,2013-06-27,Utah Jet Center,20.2,105.24
2418,1,26,3580,2013-06-27,Utah Jet Center,12.9,67.21
2419,11,26,3580,2013-06-27,Utah Jet Center,27.2,141.71
2420,5,26,3580,2013-06-27,Utah Jet Center,21.2,110.45
2421,2,45,SLC-051097,2013-06-27,TAC Air,6,34
2422,11,26,3580,2013-06-26,Utah Jet Center,23.3,121.39
2423,5,26,3580,2013-06-26,Utah Jet Center,17.7,92.22
2424,1,26,3580,2013-06-26,Utah Jet Center,26.6,138.59
2425,9,26,3580,2013-06-26,Utah Jet Center,14,72.94
2426,8,26,3580,2013-06-26,Utah Jet Center,26.2,136.5
2427,13,26,3580,2013-06-26,Utah Jet Center,23.7,123.48
2428,9,26,3580,2013-06-26,Utah Jet Center,25.6,133.38
2429,11,26,3580,2013-06-26,Utah Jet Center,22.3,116.18
2430,5,26,3580,2013-06-26,Utah Jet Center,22.5,117.23
2431,15,26,3580,2013-06-26,Utah Jet Center,12.6,65.65
2432,7,26,3580,2013-06-25,Utah Jet Center,26.6,138.59
2433,11,26,3580,2013-06-25,Utah Jet Center,23.3,121.39
2434,15,26,3580,2013-06-25,Utah Jet Center,15.9,84.75
2435,3,26,3580,2013-06-25,Utah Jet Center,15.2,81.02
2436,7,26,3580,2013-06-25,Utah Jet Center,24.2,128.99
2437,11,26,3580,2013-06-25,Utah Jet Center,21.1,112.46
2438,4,26,3580,2013-06-25,Utah Jet Center,29,116.58
2439,9,26,3580,2013-06-25,Utah Jet Center,16,83.36
2440,16,26,3580,2013-06-25,Utah Jet Center,7,36.47
2441,5,26,3580,2013-06-24,Utah Jet Center,17.8,92.74
2442,1,26,3580,2013-06-24,Utah Jet Center,16.3,84.92
2443,8,26,3580,2013-06-24,Utah Jet Center,22.3,116.18
2444,2,26,3375,2013-03-29,Utah Jet Center,30,127.5
2445,1,45,SLC-050456,2013-06-23,TAC Air,21.9,138.61
2446,5,26,3580,2013-06-23,Utah Jet Center,12.5,65.13
2447,16,26,3580,2013-06-23,Utah Jet Center,3.9,20.32
2448,9,26,3375,2013-03-29,Utah Jet Center,23.9,123.09
2449,5,26,3375,2013-03-29,Utah Jet Center,25.7,132.36
2450,10,26,3375,2013-03-29,Utah Jet Center,22.5,115.88
2451,1,26,3375,2013-03-29,Utah Jet Center,13.9,71.59
2452,10,26,3375,2013-03-29,Utah Jet Center,26.1,134.42
2453,11,45,SLC-050413,2013-06-22,TAC Air,7.9,50
2454,5,26,3580,2013-06-22,Utah Jet Center,19.8,103.16
2455,8,26,3580,2013-06-22,Utah Jet Center,18.9,98.47
2456,4,26,3580,2013-06-22,Utah Jet Center,15,60.3
2457,11,26,3580,2013-06-22,Utah Jet Center,21.4,114.06
2458,16,26,3580,2013-06-21,Utah Jet Center,8.1,42.2
2459,9,26,3580,2013-06-21,Utah Jet Center,24.8,129.21
2460,11,26,3580,2013-06-21,Utah Jet Center,22.5,117.23
2461,9,26,3580,2013-06-21,Utah Jet Center,22.3,116.18
2462,7,26,3580,2013-06-21,Utah Jet Center,21.4,111.49
2463,8,26,3580,2013-06-21,Utah Jet Center,25.8,134.42
2464,13,26,3580,2013-06-21,Utah Jet Center,21.9,116.73
2465,7,26,3580,2013-06-21,Utah Jet Center,13.5,71.96
2466,5,26,3580,2013-06-21,Utah Jet Center,20.7,110.33
2467,1,26,3580,2013-06-21,Utah Jet Center,28.8,153.5
2468,3,26,3580,2013-06-21,Utah Jet Center,20,106.6
2469,15,26,3580,2013-06-21,Utah Jet Center,26.5,141.25
2470,2,26,3580,2013-06-21,Utah Jet Center,30,120.6
2471,5,26,3580,2013-06-21,Utah Jet Center,21.7,113.06
2472,10,26,3580,2013-06-21,Utah Jet Center,21.8,113.58
2473,9,45,040796,2013-03-29,TAC AIR,7.8,46.64
2474,10,26,3580,2013-06-20,Utah Jet Center,24.3,126.6
2475,11,26,3580,2013-06-20,Utah Jet Center,23.6,122.96
2476,8,26,3580,2013-06-20,Utah Jet Center,19.7,102.64
2477,10,7,36382,2013-06-20,Sphere One,23,142.37
2478,3,26,3580,2013-06-20,Utah Jet Center,10.1,52.62
2479,11,50,273619,2013-06-20,Wendover Airport,12.4,70.68
2480,9,7,00363471,2013-06-20,Sphere One,23,142.37
2481,9,26,3580,2013-06-20,Utah Jet Center,24.4,127.12
2482,2,26,3580,2013-06-20,Utah Jet Center,24,96.48
2483,15,26,3580,2013-06-20,Utah Jet Center,23,122.59
2484,3,26,3580,2013-06-20,Utah Jet Center,24.3,129.52
2485,7,26,3580,2013-06-20,Utah Jet Center,25.5,132.86
2486,5,26,3580,2013-06-20,Utah Jet Center,25.3,131.81
2487,1,26,3580,2013-06-19,Utah Jet Center,14.9,77.63
2488,3,26,3580,2013-06-19,Utah Jet Center,17.5,91.18
2489,8,26,3375,2013-03-29,Utah Jet Center,27.9,140.34
2490,7,26,3580,2013-06-19,Utah Jet Center,22.4,116.7
2491,8,26,3580,2013-06-19,Utah Jet Center,24.9,129.73
2492,9,26,3580,2013-06-19,Utah Jet Center,20,104.2
2493,1,26,3580,2013-06-19,Utah Jet Center,18.4,95.86
2494,7,26,3580,2013-06-18,Utah Jet Center,20.4,106.28
2495,7,26,3580,2013-06-18,Utah Jet Center,13.7,71.38
2496,2,26,3580,2013-06-18,Utah Jet Center,28,112.56
2497,9,26,3580,2013-06-17,Utah Jet Center,20,104.2
2498,3,26,3580,2013-06-17,Utah Jet Center,11,57.31
2499,7,26,3580,2013-06-17,Utah Jet Center,21,109.41
2500,9,26,3580,2013-06-17,Utah Jet Center,18.8,97.95
2501,3,26,3580,2013-06-17,Utah Jet Center,22.3,118.86
2502,3,26,3580,2013-06-17,Utah Jet Center,10.4,54.18
2503,13,26,3580,2013-06-17,Utah Jet Center,18.9,98.47
2504,16,26,3580,2013-06-16,Utah Jet Center,5.2,27.09
2505,5,26,3580,2013-06-16,Utah Jet Center,26.7,139.11
2506,9,26,3580,2013-06-16,Utah Jet Center,13.1,68.25
2507,3,26,3375,2013-03-29,Utah Jet Center,23.2,116.7
2508,9,26,3580,2013-06-15,Utah Jet Center,0.5,2.61
2509,9,26,3580,2013-06-15,Utah Jet Center,24,125.04
2510,1,26,3580,2013-06-14,Utah Jet Center,25.1,130.77
2511,16,26,3580,2013-06-14,Utah Jet Center,10,52.1
2512,3,26,3580,2013-06-14,Utah Jet Center,11.7,60.96
2513,8,26,3580,2013-06-14,Utah Jet Center,20.6,107.33
2514,13,26,3580,2013-06-14,Utah Jet Center,10,52.1
2515,6,45,SLC-049566,2013-06-14,TAC Air,13.9,88.25
2516,8,26,3375,2013-03-29,Utah Jet Center,15,75.45
2517,9,26,3580,2013-06-14,Utah Jet Center,6.9,36.78
2518,13,26,3580,2013-06-14,Utah Jet Center,17.3,92.21
2519,3,26,3580,2013-06-14,Utah Jet Center,19.6,104.47
2520,15,26,3580,2013-06-14,Utah Jet Center,24.4,130.05
2521,15,26,3580,2013-06-14,Utah Jet Center,23.9,124.52
2522,5,26,3580,2013-06-14,Utah Jet Center,24.4,127.12
2523,7,26,3580,2013-06-14,Utah Jet Center,23.7,123.48
2524,7,26,3375,2013-03-29,Utah Jet Center,18.1,91.04
2525,13,26,3580,2013-06-13,Utah Jet Center,22.8,118.79
2526,15,26,3580,2013-06-13,Utah Jet Center,10.3,53.66
2527,15,26,3580,2013-06-12,Utah Jet Center,12.7,66.17
2528,1,26,3580,2013-06-12,Utah Jet Center,27.4,142.75
2529,1,26,3580,2013-06-12,Utah Jet Center,0.4,2.08
2530,13,26,3580,2013-06-12,Utah Jet Center,18.7,97.43
2531,5,26,3580,2013-06-12,Utah Jet Center,23.3,121.39
2532,13,26,3580,2013-06-12,Utah Jet Center,20,104.2
2533,9,26,3580,2013-06-11,Utah Jet Center,20.4,106.28
2534,15,26,3580,2013-06-11,Utah Jet Center,6.8,35.43
2535,1,26,3580,2013-06-11,Utah Jet Center,10.3,53.66
2536,2,26,3580,2013-06-11,Utah Jet Center,24,96.48
2537,3,26,3580,2013-06-11,Utah Jet Center,18.3,97.54
2538,9,26,3580,2013-06-11,Utah Jet Center,25.2,134.32
2539,3,26,3580,2013-06-10,Utah Jet Center,12,62.52
2540,7,26,3580,2013-06-10,Utah Jet Center,16.4,85.44
2541,15,26,3580,2013-06-10,Utah Jet Center,11.6,60.44
2542,1,26,3580,2013-06-10,Utah Jet Center,12,62.52
2543,10,26,3580,2013-06-10,Utah Jet Center,17.5,91.18
2544,8,26,3580,2013-06-10,Utah Jet Center,8.2,43.71
2545,14,26,3375,2013-03-29,Utah Jet Center,16.3,81.99
2546,7,26,3580,2013-06-09,Utah Jet Center,13.3,69.29
2547,10,26,3580,2013-06-08,Utah Jet Center,9.2,47.93
2548,8,26,3580,2013-06-07,Utah Jet Center,24.5,127.65
2549,13,26,3580,2013-06-07,Utah Jet Center,21.9,114.1
2550,1,26,3580,2013-06-07,Utah Jet Center,20.5,106.81
2551,15,26,3580,2013-06-07,Utah Jet Center,25.9,134.94
2552,1,26,3375,2013-03-29,Utah Jet Center,26.5,133.3
2553,10,26,3580,2013-06-07,Utah Jet Center,12.5,65.13
2554,7,26,3580,2013-06-07,Utah Jet Center,15.1,80.48
2555,5,26,3580,2013-06-07,Utah Jet Center,16.2,86.35
2556,10,26,3580,2013-06-07,Utah Jet Center,10,53.3
2557,8,26,3580,2013-06-07,Utah Jet Center,14.4,76.75
2558,9,26,3580,2013-06-07,Utah Jet Center,28.2,150.31
2559,3,26,3580,2013-06-07,Utah Jet Center,23,122.59
2560,1,26,3580,2013-06-07,Utah Jet Center,25.6,136.45
2561,10,26,3580,2013-06-06,Utah Jet Center,24.7,128.69
2562,5,26,3580,2013-06-06,Utah Jet Center,21.7,113.06
2563,13,26,3580,2013-06-06,Utah Jet Center,29.6,154.22
2564,15,26,3580,2013-06-06,Utah Jet Center,16.1,83.88
2565,5,26,3580,2013-06-06,Utah Jet Center,14.9,79.42
2566,3,26,3580,2013-06-06,Utah Jet Center,19.9,106.07
2567,10,26,3580,2013-06-06,Utah Jet Center,17.1,91.14
2568,2,26,3580,2013-06-06,Utah Jet Center,28,112.56
2569,2,26,3375,2013-03-30,Utah Jet Center,16,68
2570,5,26,3580,2013-06-05,Utah Jet Center,17.7,92.22
2571,10,26,3580,2013-06-05,Utah Jet Center,24.8,129.21
2572,15,26,3580,2013-06-05,Utah Jet Center,24,125.04
2573,10,26,3580,2013-06-05,Utah Jet Center,17.1,89.09
2574,13,26,3580,2013-06-05,Utah Jet Center,16.2,86.35
2575,5,26,3580,2013-06-05,Utah Jet Center,17.7,94.34
2576,8,26,3580,2013-06-05,Utah Jet Center,21.3,113.53
2577,1,26,3580,2013-06-05,Utah Jet Center,11.6,61.83
2578,15,26,3580,2013-06-04,Utah Jet Center,9.3,48.45
2579,13,26,3580,2013-06-04,Utah Jet Center,14.5,75.55
2580,7,26,3580,2013-06-04,Utah Jet Center,23.3,121.39
2581,8,26,3580,2013-06-04,Utah Jet Center,18.4,95.86
2582,15,26,3580,2013-06-04,Utah Jet Center,22.8,118.79
2583,5,26,3580,2013-06-04,Utah Jet Center,18.3,95.34
2584,5,26,3580,2013-06-04,Utah Jet Center,13.5,71.96
2585,3,26,3580,2013-06-04,Utah Jet Center,25.7,136.98
2586,1,26,3580,2013-06-04,Utah Jet Center,18.4,98.07
2587,15,26,3580,2013-06-04,Utah Jet Center,13,69.29
2588,13,26,3580,2013-06-04,Utah Jet Center,20.9,111.4
2589,15,26,3580,2013-06-03,Utah Jet Center,14.7,76.59
2590,5,26,3580,2013-06-03,Utah Jet Center,21.5,112.02
2591,1,26,3580,2013-06-03,Utah Jet Center,25,130.25
2592,7,26,3580,2013-06-03,Utah Jet Center,16.9,88.05
2593,3,26,3580,2013-06-03,Utah Jet Center,25.6,133.38
2594,13,26,3580,2013-06-03,Utah Jet Center,22.7,118.27
2595,13,26,3580,2013-06-03,Utah Jet Center,19.3,100.55
2596,14,26,3580,2013-06-03,Utah Jet Center,23,119.83
2597,10,26,3375,2013-03-30,Utah Jet Center,10.6,54.59
2598,7,26,3580,2013-06-03,Utah Jet Center,13.9,74.09
2599,5,26,3580,2013-06-03,Utah Jet Center,18.1,96.47
2600,15,26,3580,2013-06-03,Utah Jet Center,27.3,145.51
2601,1,26,3580,2013-06-03,Utah Jet Center,16.2,86.35
2602,3,26,3580,2013-06-03,Utah Jet Center,13.2,70.36
2603,15,26,3580,2013-06-02,Utah Jet Center,21,109.41
2604,13,26,3580,2013-06-01,Utah Jet Center,19.3,100.55
2605,5,26,3580,2013-06-01,Utah Jet Center,22.7,118.27
2606,7,26,3580,2013-06-01,Utah Jet Center,21.7,113.06
2607,9,26,3580,2013-06-01,Utah Jet Center,24.1,125.56
2608,1,26,3580,2013-06-01,Utah Jet Center,21.5,112.02
2609,1,26,3493,2013-05-31,Utah Jet Center,16.6,86.49
2610,1,26,3493,2013-05-31,Utah Jet Center,26,135.46
2611,15,26,3493,2013-05-31,Utah Jet Center,25.7,133.9
2612,7,26,3493,2013-05-31,Utah Jet Center,25.8,134.42
2613,13,45,SLC-047994,2013-05-31,TAC AIR,12.8,81.39
2614,9,26,3493,2013-05-31,Utah Jet Center,24.9,129.73
2615,3,26,3493,2013-05-31,Utah Jet Center,19.8,105.53
2616,10,26,3493,2013-05-31,Utah Jet Center,19.9,106.07
2617,5,26,3493,2013-05-31,Utah Jet Center,14.6,77.82
2618,9,26,3493,2013-05-31,Utah Jet Center,16,85.28
2619,1,26,3493,2013-05-30,Utah Jet Center,31.5,164.12
2620,15,26,3493,2013-05-30,Utah Jet Center,30.6,159.43
2621,13,26,3493,2013-05-30,Utah Jet Center,25.6,133.38
2622,9,26,3493,2013-05-30,Utah Jet Center,15.9,82.84
2623,9,26,3493,2013-05-30,Utah Jet Center,21.4,114.06
2624,8,26,3493,2013-05-30,Utah Jet Center,24,127.92
2625,8,26,3493,2013-05-30,Utah Jet Center,25.9,138.05
2626,5,26,3493,2013-05-30,Utah Jet Center,19,101.27
2627,10,26,3493,2013-05-29,Utah Jet Center,19.3,100.55
2628,9,26,3493,2013-05-29,Utah Jet Center,28.9,150.57
